file_name,file_path,plate_well,plate,well,fsc_a,ssc_a,fl1_a,fl2_a,fl3_a,fl4_a,fsc_h,ssc_h,fl1_h,fl2_h,fl3_h,fl4_h,width,time
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,144175,96891,861,396,0,0,60659,31164,262,156,1114,180,134,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,385516,142250,1181,612,1,330,129582,42931,272,150,623,378,184,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,1966417,229181,1755,394,950,140,697985,66883,400,133,1302,428,226,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,14589127,449038,1155,598,0,1,6818369,119202,328,158,828,293,245,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,4593282,0,757,891,0,0,7881894,435174,448,364,0,151,61,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,3131229,3523838,2860,831,833,339,4421079,4663584,2705,1015,1006,287,72,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,10241383,13025369,0,0,65987,6867,16094400,0,197,37,3336,676,945,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,277060,161117,0,100,0,108,74221,35435,156,142,720,244,209,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,1149192,246278,651,466,0,0,307106,55733,308,139,912,316,294,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,8596168,424512,822,0,0,0,2632808,100226,252,119,1194,432,359,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,4486730,0,725,975,0,0,6073259,97288,512,394,0,135,70,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,6869906,4109332,4235,911,719,115,5287913,2293493,4584,1020,811,336,131,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,14978875,10710975,0,0,46280,5927,16202148,16464280,372,86,2499,652,915,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,386839,51865,0,739,451,38,143081,16440,256,163,622,516,171,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,61e3,11075,256,297,754,355,55703,11503,122,136,984,417,58,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,4320160,166897,0,267,1097,0,1653642,48901,96,147,854,189,217,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,6288205,0,1822,1121,0,0,7588136,305244,3060,820,98,220,85,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,4537740,3410761,3144,1014,239,361,4992458,3262508,3764,1141,882,356,91,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,272111,104625,0,241,842,163,72783,28315,156,96,1165,316,218,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,1710931,148363,178,48,0,0,500573,33278,246,106,879,416,299,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,3732091,423319,61,687,2171,0,6113277,85620,166,146,800,360,429,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,5674063,0,0,855,0,0,6651671,329904,473,486,0,39,84,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,6187666,3803404,4012,717,1173,407,5256485,2413129,4321,1056,1221,312,118,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,674438,5863468,132,407,251,331,1464429,16358301,156,190,1292,281,41,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,12844231,13814464,806,1163,11359,0,10349815,0,334,323,3336,153,146,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,346315,106756,1064,209,2849,0,90891,21860,302,121,1555,332,228,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,4901369,262078,242,471,2261,0,1479826,53570,183,212,1011,327,376,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,6642999,0,1456,1836,0,0,7336930,309929,2538,1201,335,250,94,613
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,5666816,3700327,4307,364,694,342,5202193,2638608,4385,1037,657,252,111,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,7192543,5635594,1424,0,48226,5461,16188727,16634295,346,27,2741,620,925,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,1844567,3919018,593,75,2086,301,2374374,4895810,298,68,1730,768,89,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,1879461,4614807,412,104,2221,472,2547665,6195407,217,104,1667,596,84,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,440975,2734489,287,146,496,166,1224736,13761514,237,58,727,171,29,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,8657289,606591,359,177,4161,1214,8437998,16758953,271,113,1643,581,124,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,677980,160890,903,0,1671,0,198546,32519,252,119,1047,294,250,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,9772902,373061,0,0,824,0,3321763,86762,215,147,1122,191,357,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,6300216,0,1126,1297,0,0,7603497,331709,2449,845,0,623,83,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,340008,992051,23,291,428,149,352343,1345029,53,179,387,258,67,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,6655853,4105807,4966,1153,2081,1204,5109392,2317965,3902,1133,1953,1339,132,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,10599826,7153590,573,0,5659,331,6791308,16692559,223,56,2943,469,227,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,502120,54093,1231,747,0,100,214822,19653,304,273,507,358,161,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,6193260,211988,1074,139,0,0,2637647,64579,250,125,1513,445,293,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,6053009,0,1681,1112,0,32,7795323,425199,2712,1127,459,248,82,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,457644,1157828,234,104,647,433,514681,2098238,104,114,531,261,77,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,4663323,3482789,3687,1146,1702,748,4859067,3080374,4401,1278,1896,435,97,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,3814486,1092558,0,0,49913,4791,16143302,0,104,185,2543,506,935,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,260847,101495,0,0,0,199,77205,26149,98,111,732,330,197,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,1855984,177066,0,0,0,0,599804,38608,236,110,1057,97,279,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,3257805,436467,0,0,0,0,6212973,92167,190,175,1227,332,405,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,5888667,0,462,724,0,0,6438494,217739,814,273,0,83,90,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,191943,61343,178,11,0,111,85295,83282,173,92,217,226,117,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,6761228,4083362,4791,1046,1673,432,5140031,2314218,4205,1033,978,338,132,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,981568,12668708,0,0,51437,5137,16165778,16609223,426,28,3134,490,943,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,458489,47999,371,0,1027,52,186921,15272,128,93,1273,325,176,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,6143880,161139,880,0,1293,0,2689513,55881,269,84,956,441,289,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,5858763,0,1852,1439,0,0,7606123,473174,3471,1318,352,0,82,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,4155853,3451700,2600,560,316,0,5009066,3607935,4211,821,1196,326,84,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,398811,176402,0,0,0,0,122871,38758,44,12,696,383,217,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,3162234,271622,0,0,0,336,990647,50399,129,106,1028,251,342,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,3601225,566796,0,46,0,125,11603471,112917,215,129,876,515,416,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,5306794,0,250,1145,0,0,6576165,604201,426,382,0,216,78,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,5136018,4032559,2113,659,0,392,4939736,5153569,1852,691,644,312,102,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,10471856,14902877,3037,0,11770,1580,16073416,16726312,569,142,2761,449,344,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,2876290,0,286,101,0,0,4583477,0,552,159,0,66,46,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,2753341,0,0,0,0,750,180232,0,144,0,544,393,1001,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,6877853,4199863,5042,1540,845,398,5143405,2321180,4939,1204,1917,545,134,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,3875315,13694044,0,0,47223,5842,15939507,0,245,55,2508,593,1001,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,452376,4141405,99,309,842,231,1512790,16020305,63,126,1729,230,33,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,8301104,13597960,582,752,9265,569,9653273,16375224,244,242,4742,519,106,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,131415,36603,447,500,7,299,81269,17210,309,226,578,336,94,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,1022365,71128,214,0,0,0,659410,28586,198,56,706,298,156,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,13122377,227088,0,18,0,186,8722342,95685,60,93,644,225,195,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,14973357,7174398,28062,10119,11801,0,16198212,14084712,20148,6021,7988,1081,408,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,7738642,0,0,6589,0,0,8614860,875081,4042,945,487,330,1001,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,2885507,3086564,1620,484,534,0,4426808,4216286,2744,713,1003,181,66,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,4646135,7354911,3963,0,64772,4766,16103844,16634322,340,65,3245,557,1001,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,330433,169562,0,0,0,209,121602,45748,112,93,889,290,170,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,1538623,329634,0,517,2218,0,557810,65038,232,149,1063,165,227,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,11733286,643426,447,0,2637,0,3766880,111272,215,115,1234,507,387,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,13269497,10916648,1445,2011,6046,0,16078050,2171789,377,189,1550,452,1001,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,5922235,0,390,947,0,0,7564816,480399,970,529,0,27,78,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,5814503,3750015,4191,961,153,651,5157478,2577684,3960,852,1518,429,113,614
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,699914,3613851,438,206,876,0,1803112,5270002,176,79,1297,190,51,615
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/A08,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/A08,70,A08,513978,3333754,488,13,316,216,1337932,14261680,291,0,1622,308,39,615
