file_name,path,plate,well,date_time,RFU,unique_id,replicate,colour,x,Population,Ancestor_ID,Treatment,Note,temperature,population_id,round,keep,inoculation,state
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,G07,2018-09-26T22:15:42Z,4,G07_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,NA,25_G07,single,yes,yes,time0
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate3,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,3,B07,2018-09-26T22:23:04Z,20,B07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,20,3_B07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate3,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,3,C07,2018-09-26T22:23:04Z,6,C07_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,3_C07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate3,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,3,D07,2018-09-26T22:23:04Z,13,D07_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,20,3_D07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate3,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,3,E07,2018-09-26T22:23:04Z,12,E07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,20,3_E07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate3,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,3,F07,2018-09-26T22:23:04Z,7,F07_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,20,3_F07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate3,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,3,G07,2018-09-26T22:23:04Z,3,G07_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,20,3_G07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,4,B07,2018-09-26T22:30:46Z,13,B07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,20,4_B07,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,4,C07,2018-09-26T22:30:46Z,9,C07_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,4_C07,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,4,D07,2018-09-26T22:30:46Z,10,D07_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,20,4_D07,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,4,E07,2018-09-26T22:30:46Z,12,E07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,20,4_E07,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,4,F07,2018-09-26T22:30:46Z,9,F07_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,20,4_F07,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,4,G07,2018-09-26T22:30:46Z,1,G07_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,20,4_G07,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate5,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,5,B07,2018-09-26T22:38:20Z,18,B07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,30,5_B07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate5,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,5,C07,2018-09-26T22:38:20Z,10,C07_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,30,5_C07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate5,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,5,D07,2018-09-26T22:38:20Z,9,D07_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,30,5_D07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate5,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,5,E07,2018-09-26T22:38:20Z,16,E07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,30,5_E07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate5,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,5,F07,2018-09-26T22:38:20Z,9,F07_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,30,5_F07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate5,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,5,G07,2018-09-26T22:38:20Z,5,G07_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,30,5_G07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate6,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,6,B07,2018-09-26T22:45:41Z,18,B07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,30,6_B07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate6,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,6,C07,2018-09-26T22:45:41Z,10,C07_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,30,6_C07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate6,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,6,D07,2018-09-26T22:45:41Z,17,D07_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,30,6_D07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate6,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,6,E07,2018-09-26T22:45:41Z,16,E07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,30,6_E07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate6,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,6,F07,2018-09-26T22:45:41Z,8,F07_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,30,6_F07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate6,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,6,G07,2018-09-26T22:45:41Z,4,G07_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,30,6_G07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate7,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,7,B07,2018-09-26T22:53:03Z,13,B07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,30,7_B07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate7,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,7,C07,2018-09-26T22:53:03Z,9,C07_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,30,7_C07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate7,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,7,D07,2018-09-26T22:53:03Z,7,D07_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,30,7_D07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate7,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,7,E07,2018-09-26T22:53:03Z,12,E07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,30,7_E07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate7,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,7,F07,2018-09-26T22:53:03Z,10,F07_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,30,7_F07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate7,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,7,G07,2018-09-26T22:53:03Z,6,G07_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,30,7_G07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,8,B07,2018-09-26T23:00:21Z,17,B07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,30,8_B07,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,8,C07,2018-09-26T23:00:21Z,9,C07_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,30,8_C07,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,8,D07,2018-09-26T23:00:21Z,12,D07_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,30,8_D07,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,8,E07,2018-09-26T23:00:21Z,18,E07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,30,8_E07,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,8,F07,2018-09-26T23:00:21Z,9,F07_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,30,8_F07,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,8,G07,2018-09-26T23:00:21Z,6,G07_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,30,8_G07,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate9,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,9,B07,2018-09-26T23:07:38Z,15,B07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,25,9_B07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate9,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,9,C07,2018-09-26T23:07:38Z,9,C07_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,25,9_C07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate9,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,9,D07,2018-09-26T23:07:38Z,11,D07_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,25,9_D07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate9,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,9,E07,2018-09-26T23:07:38Z,12,E07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,25,9_E07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate9,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,9,F07,2018-09-26T23:07:38Z,5,F07_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,25,9_F07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate9,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,9,G07,2018-09-26T23:07:38Z,2,G07_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,25,9_G07,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,12,B07,2018-09-27T09:40:48Z,32,B07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,25,12_B07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,12,C07,2018-09-27T09:40:48Z,13,C07_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,25,12_C07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,12,D07,2018-09-27T09:40:48Z,24,D07_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,25,12_D07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,12,E07,2018-09-27T09:40:48Z,26,E07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,25,12_E07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,12,F07,2018-09-27T09:40:48Z,17,F07_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,25,12_F07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,12,G07,2018-09-27T09:40:48Z,3,G07_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,25,12_G07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate13,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,13,B07,2018-09-27T17:27:35Z,287,B07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,35,13_B07,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate13,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,13,C07,2018-09-27T17:27:35Z,89,C07_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,35,13_C07,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate13,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,13,D07,2018-09-27T17:27:35Z,98,D07_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,35,13_D07,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate13,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,13,E07,2018-09-27T17:27:35Z,165,E07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,35,13_E07,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate13,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,13,F07,2018-09-27T17:27:35Z,85,F07_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,35,13_F07,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate13,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,13,G07,2018-09-27T17:27:35Z,6,G07_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,35,13_G07,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,16,B07,2018-09-27T09:49:00Z,97,B07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,35,16_B07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,16,C07,2018-09-27T09:49:00Z,34,C07_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,35,16_C07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,16,D07,2018-09-27T09:49:00Z,51,D07_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,35,16_D07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,16,E07,2018-09-27T09:49:00Z,83,E07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,35,16_E07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,16,F07,2018-09-27T09:49:00Z,31,F07_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,35,16_F07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate16,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,16,G07,2018-09-27T09:49:00Z,2,G07_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,35,16_G07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,20,B07,2018-09-27T09:56:57Z,12,B07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,12,20_B07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,20,C07,2018-09-27T09:56:57Z,6,C07_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,12,20_C07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,20,D07,2018-09-27T09:56:57Z,6,D07_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,12,20_D07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,20,E07,2018-09-27T09:56:57Z,12,E07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,12,20_E07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,20,F07,2018-09-27T09:56:57Z,7,F07_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,12,20_F07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate20,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,20,G07,2018-09-27T09:56:57Z,3,G07_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,12,20_G07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,24,B07,2018-09-27T10:04:51Z,6,B07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,8,24_B07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,24,C07,2018-09-27T10:04:51Z,6,C07_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,8,24_C07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,24,D07,2018-09-27T10:04:51Z,7,D07_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,8,24_D07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,24,E07,2018-09-27T10:04:51Z,5,E07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,8,24_E07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,24,F07,2018-09-27T10:04:51Z,4,F07_24_Anc 4_C,NA,gx,NA,24,Anc 4,C,NA,8,24_F07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,24,G07,2018-09-27T10:04:51Z,4,G07_combo_NA_NA,NA,blank,NA,combo,NA,COMBO,NA,8,24_G07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,4,B07,2018-09-27T09:23:17Z,29,B07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,20,4_B07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,4,C07,2018-09-27T09:23:17Z,10,C07_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,4_C07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,4,D07,2018-09-27T09:23:17Z,11,D07_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,20,4_D07,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,4,E07,2018-09-27T09:23:17Z,22,E07_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,20,4_E07,repeat,yes,no,growth
